message_id,message_text
408,"Собрала для вас рекомендации по гипергидрозу из проф ухода (опубликую ниже) 

На фото уже признаки МКТ, поэтому здесь будут эффективнее работать препараты KART. 
В некоторых случаях не обойтись будет без местных аптечных препаратов. 

При ярких признаках МКТ просто обычной гигиены чаще недостаточно. 
При начальных можно обойтись рекомендациями по домашнему уходу из проф линейки."
407,"Мы вчера запустили рассылку по листу ожидания. 
Продажи курса «Аппаратный педикюр от А до Я» по листу ожидания открыты! 
⠀
Проверяйте все папки и успевайте забронировать место по самой низкой стоимости. 

Тарифы участия:
📌 Стандартный - 100 мест
📌 С практикой - 12 мест
📌 VIP - 3 места
⠀
ПОСЛЕ КУРСА ВЫДАЕТСЯ:
✅Сертификат участника курса
✅Сертификат SMART-мастера
✅Лицензионная карта Smart
✅При выполнении домашних заданий  выдается свидетельство установленного образца с присвоением профессии “Специалист по педикюру».
⠀
🔥Доступна беспроцентная рассрочка. Все проценты мы берём на себя. 
⠀
Если все пропустили, то программу можно посмотреть по ссылке.
[https://lovepodology.ru/pedicure_5.0](https://lovepodology.ru/pedicure_5.0)

Официальные продажи откроем 16 мая. Стоимость будет от 25000 рублей"
406,"Обычно ее делают перед инъекциями бутолоиоксина, чтобы четко определить участки чрезмерного потоотделениям. 
Скажу сразу я не вижу необходимости использовать их в кабинете педикюра. Достаточно просто дать верные рекомендации. Но конечно иногда, чтобы отследить динамику можно и разнообразить вашу практику, если клиент не против.
В случае пробы Минора согласие клиента очень нужно, ибо вы будете окрашивать его стопы йодом )))
Йод - это сильнейший аллерген. Поэтому обязательно уточнить наличие аллергии или сделать аллергопробу. 

Проба Минора представляет собой йодо-крахмальный тест.
✔️на проблемную зону наносится раствор йода
✔️после полного высыхания, обработанный участок кожи припудривают крахмалом
✔️далее мы оцениваем результат (изменение цвета на чернильно-синий и более насыщенный цвет будет в местах более активного выделения)

На точность пробы влияют некоторые факторы:
⠀
▫️температура воздуха в помещении
▫️наличие на коже клиента дезодоранта
▫️количество жидкости в организме
⠀
❗️Проводить пробу рекомендуется в первой половине дня, так как вечером уровень потливости снижается.
⠀
Знали ли вы об этом методе диагностики и использовали ли в своей практике?

Вопросы можно задать в комментариях."
405,"Снова на повестке дня гипергидроз. По идее визуально кожа склонная к повышенному потоотделению ничем не отличается от кожи с нормальным потоотделением до тех пор, пока к ней не присоединилась вторичная инфекция. 

А присоединение вторичной инфекции при гидрозе явление частое и, в первую очередь, связано с изменением рН кожи. То есть защитная мантия теряет свои свойства, что вызывает у клиента побочные неприятности:
-появление резинового кератоза и мозолей
-появление кратеров на стопе (могут иметь белый или темный цвет) 

Есть ли методы диагностики и отслеживания динамики гипергидроза? Да, есть - самая простая проба Минора."
403,
402,
401,
400,
399,
398,"Прикреплю комментарии участников прошлого потока. 

Не поленитесь прочитайте. Знаю, что отзывы никто не читает. Это для того, чтобы вы понимали что я вкладываю в слово БАЗОВЫЙ КУРС.

Их в десятки раз больше, и опубликовать хочется просто все. Потому что, когда я их читаю я понимаю, что я создала именно такой продукт о котором сама мечтала!"
397,"Спасибо вам за ваши комментарии. Для меня важно - знать что вы думаете об обучении. 

Итак, что я думаю на этот счет?
⠀
❗️Я не против трехдневных базовых курсов, но есть нюансы в эффективности:
⠀
▫️Базовый курс - это фундамент теории, на который накладывается практический навык работы. Многие писали, что 3 дня для новичков хватает. Это не так, потому что базовый курс - это не только про инструменты и технику. Это об общем представлении о профессии. И поэтому в три дня уложить эти общие представления и правила невозможно. 
▫️Уложить большой объем теории в 3 дня нереально физически. Вернее преподаватель сможет прочитать это все. Но у людей ничего не осядет в голове, потому что стресс и практика. Я помню свой первый базовый курс (6 дней). У меня был огромный конспект и 0 отложилось в голове. Но!!!! Во время практики уже после курса я открывала этот конспект и оно все укалывалось в голове. А если бы это было три дня, то я была бы в панике. Потому что нам бы ничего не успели рассказать. Так что все, что не уложилось останется в конспекте и пригодится. 
И избавит новичка от бесполезного хождения сразу после базы по курсам повышения. Потому что по сути повышать еще нечего. Квалификации нет. Сначала нужно закрепить на практике базу.
▫️Мозг человека не в состоянии обработать всю информацию за раз, понять ее и, тем более, затем грамотно использовать на практике. Поэтому еще раз говорю о необходимости конспектов и длительности обучения. 

Человек с нуля за 3 дня безусловно, получит навык, но эффективность стремится к нулю. 

По моему 7-и летнему опыту преподавания разных базовых курсов и наблюдению за мастерами, я пришла к выводу, что большинство форматов является неэффективными🤷🏼‍♀️ и поэтому моей основной задачей как педагога стало создание рабочего формата. 
⠀
Несколько лет я не проводила обучение для мастеров с нуля и искала наилучший вариант и пришла к выводам:
⠀
❕Длительность базового курса должны быть 1-2 месяца, что может вызвать сложности у мастеров, так как не все способны выделить такое количество времени на физическое присутствие. Но это время нужно для разбора и погружения в детали. Чтобы вы вышли уже грамотным специалистом.
❕Всю теорию можно усвоить в онлайн-формате. Это  помогает  постепенно погружаться в нюансы работы и усваивать их шаг за шагом, оставаясь при этом на своем месте и планируя свое время. Даже работая на другой работе. 
❕Практический навык можно закрепить на отработках в отдельное время уже в очном формате. 

И именно поэтому на моем курсе «Аппаратный педикюр от А до Я» я появился  тариф с отработками, чтобы все знания были применены на практике.
⠀
‼️Если вы приходите в профессию с нуля вам подойдет именно этот тариф с практикой, хотя этот вариант может выбрать мастер с любым опытом. Мы много это обсуждали с уже практикующими мастерами и теми кто прошел мой курс. Потому что мне важно в первую очередь сделать продукт эффективным для вас. Чтобы вы могли потом работать профессионально, а не хватать все по вершкам. Практикующие мастера говорили о том, что им не хватило знаний на базе 3 дня.

Многие участники прошлого потока ждут дней отработки, чтобы приехать. Хотя мы с ними уже закончили работать. И именно они подсветили мне этот вариант. Поэтому я тоже учусь у вас, когда вы приходите ко мне. Только я учусь делать свой продукт еще более эффективным для практического внедрения всех полученных знаний. 

Те, кто уже прошел этот путь знают как много нюансов в педикюре. И самые важные должны быть рассмотрены на базовом курсе. А дальше вы уже сами решите какие темы вам необходимо изучить более детально и погружаться ли в подологию."
396,
395,"Доброе утро. Вчера обсуждали с мастерами эффективность базовых курсов длительностью в 3 дня. 

Хочу спросить ваше мнение, прежде чем выскажу свое. Как вы думаете может ли такое обучение быть полноценным?
То есть закрыть все базовые темы в теории и сложить понимание о работе мастера? Напомню, что речь именно о новичках. То есть тех, кто приходит в нашу профессию и аппарат видел только на маникюре, когда был в качестве клиента.
И достаточно ли практики, чтобы поставить навык?

Обсудим? 🤗 
Внизу опрос еще прикреплю, чтобы срез сделать."
394,Всю информацию можно посмотреть по ссылке [https://lovepodology.ru/pedicure_5.0](https://lovepodology.ru/pedicure_5.0)
393,"Все тарифы с обратной связью от меня!!! Просто есть онлайн поддержка, а есть еще и возможность практических отработок. Этот тариф появился по просьбам участников прошлого потока! 

Если вы хотите обучение с нуля, то вам подойдет только тариф с отработками. Если вы уже мастер маникюра или уже делаете педикюр, то можно пройти только онлайн. 

Для кого этот курс:
-для мастеров маникюра, желающих освоить педикюр
-для начинающих мастеров с небольшим опытом и тех, кто только закончил базовый курс
-для опытных мастеров, кто хочет восполнить пробелы, освоить новые техники и фишки для работы
 ⁃ NEW ‼️ теперь и для тех, кто с нуля хочет пройти базовый курс по педикюру и получить документ гос образца. Для вас подходит тариф с практическими отработками
⠀
Курс разделен на 9 блоков с теоретическими и практическими уроками:
1️⃣ Организация рабочего места мастера
2️⃣ Дезинфекция и стерилизация инструментов и фрез
3️⃣ Безопасная работа с кожей
4️⃣ Безопасная работа с ногтями
5️⃣ Деформация и основы биомеханики стопы
6️⃣ Покрытие ногтей в педикюре
7️⃣ Экспресс дизайны в педикюре
8️⃣ Продающее фото
9️⃣ Практические уроки
⠀
После курса выдается:
✔️Сертификат участника курса
✔️Сертификат SMART-мастера
✔️Лицензионная карта Smart
✔️выдается свидетельство государственного образца с присвоением профессии «Специалист по педикюру» (при условии выполнения заданий) 
⠀"
392,"Итак, мы выбрали дату старта и открываем предзапись на самый  масштабный курс «АППАРАТНЫЙ ПЕДИКЮР ОТ А ДО Я»
⠀
Старт обучения - 3 июля. Доступ 90 дней 

🔥Новый тариф с отработками в Санкт-Петербурге. Оба тарифа с обратной связью от меня и кураторов. Подробности по ссылке внизу.

Запишитесь в лист ожидания, чтобы получить самое выгодное предложение на участие🤍
⠀
[https://lovepodology.ru/pedicure_5.0](https://lovepodology.ru/pedicure_5.0)"
391,"Спасибо за участие в опросе ❤️

Решила тогда дублировать и здесь информацию, чтобы никто ничего не пропустил!"
390,"Всем доброе субботнее утро.

Что-то я совсем разрываюсь между соц сетями. «Нельзяграмм» снова захватил большую часть моего времени. И назрел вопрос.

А вы туда заходите? Видите ли вы меня там? 

На основании этого опроса буду думать о дублировании информации, чтобы никто ничего важного и интересного не пропускал. 
Поэтому нужна ваша помощь.

Тыкнуть на верный ответ в опросе выше 👆🏻"
389,
388,"Всем привет!!! Знаю, что сегодня вторник уже, но последнее время я так выгляжу 5 дней в неделю.

А это все потому, что мы наконец выпустили 5-ый поток по аппаратному педикюру и это первый поток в моей школе со свидетельствами о профессии!!!!  Ура!!!! 

Работами потом с вами поделюсь!

Я завтра буду в Москве. И 16 марта выступаю на beautydaypronail. Хочу спросить кто будет? С кем увидимся? Буду очень рада общению вживую 🤗"
387,"Осталось 2 места 🔥
Для записи пишите 
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)"
386,"‼️Базовый курс по педикюру‼️

Аппаратный педикюр. Введение в подологию.

Новый формат очного курса. 
После курса выдается свидетельство о профессии «Специалист по педикюру»

Обучение 6 недель.
Большую часть теории вы изучаете онлайн по расписанию. Задаете вопросы, сдаёте тесты.
Я с вами на связи в чате. 

И на практику вы приезжаете уже со знаниями, для отработки под руководством инструктора - то есть меня)

▪️разбираем подробно технику 
▪️ставим руку
▪️отрабатываем на моделях 
▪️закрепляем все теоретические блоки на практике (от организации рабочего места и дезинфекции до диагностики стопы и кожи клиента) 

Стоимость участия 55000₽
Возможна рассрочка.

🗓️Начало обучения 1 марта
🗓️Практические дни 12-14 апреля 

Большинство базовых курсов длятся от 3 до 5 дней. И после обучения у мастеров каша в голове. Так происходит от того, что большой объём информации просто не успевает улечься.
Я решила пойти другим путём. Сначала готовим фундамент и на него накладываем практику.

Программа курса очень обширная. 
9 модулей с разными темами. Подробнее можно посмотреть на сайте lovepodology.ru

Набираю 1 группу - 4 человека."
385,"Два дня до конца регистрации на онлайн-курс «Работа со сложными стопами».

Этот курс разработан совместно с врачами плюс мой практический опыт, собранный специально для вас по самым распространенным проблемам кожи стоп:
Гиперкератоз;
Трещины; 
Мозоли; 
Псориаз;
Кератодермия;
СД;
Атопический дерматит;
И многое другое.

5 модулей и 65 уроков с различными примерами и темами. 
Разные техники и препараты для получения динамики.

А так как моя школа имеет образовательную лицензию помимо крутых результатов вы получите диплом установленного образца. При условии выполнения задания конечно. 

В общем, все быстрые решения самые верные. Помните об этом. 

Программа по ссылке  
[https://lovepodology.ru/stopa](https://lovepodology.ru/stopa)

Не упускайте шанс брать чужой опыт и совмещать со своим для более быстрых и реальных результатов в вашей практике."
384,"**РАСПИСАНИЕ ОЧНЫХ КУРСОВ **

📍__САНКТ-ПЕТЕРБУРГ __

▪️**февраль**▪️

🧩6 февраля
«Сложная ортониксия. Скоба 3ТО»
16000 рублей 


▪️**март**▪️

🧩 23марта 
Подошвенные бородавки 
16000 рублей 
В стоимость курса входит азотная кислота - 20 мл. 

🧩 24 марта 
Ортониксия. Первая ступень. Титановая нить
15000 рублей

🧩 27 марта 
SMART. Обработка сложных стоп. 
15000 рублей


▪️**апрель**▪️

🧩12-14 апреля 
‼️Базовый курс по «Аппаратному педикюру + введение в подологию»‼️
55000 рублей 

очный + дистанционно 
**1 марта** - открывается доступ к теоретическим лекциям + обратная связь в чате. 
**12-14 апреля** - практические дни отработки.

__По окончанию курса выдается свидетельство о профессии «Специалист по педикюру»__

🧩 20 апреля
Ортониксия. Первая ступень. Титановая нить
15000 рублей

По окончанию всех курсов выдаётся документ установленного образца.

Все расходные материалы и инструменты предоставляются на время обучения. 

❗️ЗАПИСЬ НА ОЧНЫЕ КУРСЫ:
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)"
383,
382,"Осталось 1 место 🔥

🧩 6 февраля 
«Сложная ортониксия. Скоба 3ТО»
16000 рублей 

Все расходные материалы и инструменты предоставляем.
Купить необходимый инструмент также можно после обучения при желании. 

🎓В связи в тем, что у школы есть лицензия на образовательную деятельность после курса выдаем диплом установленного образца. 

❗️ЗАПИСЬ НА ОЧНЫЙ КУРСЫ:
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)"
381,"Кератодермия на текущий момент считается неизлечимой. Также нужно понимать, что само понятие «кератодермия» является собирательным в медицине. Разновидностей кератодермии великое множество. И конечно наблюдение и консультации дерматолога необходимы при работе с клиентом.

▪️Диагностику делает врач. При необходимости назначает лечение.
▪️Мастер проводит регулярные обработки. 
▪️Клиент выполняет рекомендации и не забывает о домашнем уходе.

Альтернативного пути нет.
Только совместные действия.

Это видео не является обучающим, как и все остальные видео в моем профиле. Это всего лишь демонстрация того, с чем вы можете работать в рамках своей профессии.

Чем можно выполнить обработку:
▪️скальпель
▪️фрезы 
▪️препараты (их я использую только в случае диффузного проявления, с точечной работаю только инструментом)

На видео из моделей курса «Работа со сложными стопами». И именно там я покажу весь процесс, объясню специфику работы. Но перед этим будет большой теоретический блок, который мы записали для вас совместно с врачом дерматологом. 

Регистрация по ссылке 
[https://lovepodology.ru/stopa](https://lovepodology.ru/stopa)"
380,"Кератодермия - возникает в результате пороков развития кожи, передающихся в течение нескольких поколений. Как правило, может проявиться в любом возрасте.
⠀
Первые симптомы кератодермии - шероховатость кожи на ладонях и подошвах, легкое шелушение. С течением времени роговой слой утолщается до 1 см, становится плотным.
‼️Часто присоединятся вторничная инфекция.
⠀
Симптомы ладонно-подошвенной кератодермии:
▪️участки желто-коричневого цвета;
▪️ороговение кожи;
▪️твердая, резиновая  кожа;
▪️трещины на коже;
▪️изменение формы пальцев;
▪️утолщение ногтевой пластины;
▪️деформация ногтевой пластины
⠀
Встречается она не так уж и редко. Поначалу ей не придают большого значения, путают кератодермию с обычной мозолью.
⠀
Лечение кератодермии должно быть комплексным и серьезным. Клиент должен быть настроен на довольно длительный и широкомасштабный курс применения различных средств и методик, которые подбирает врач.
Регулярные обработки в кабинете педикюра являются частью лечения."
379,"Вот что я имею в виду, говоря «сложные стопы». Это обработка стопы с псориазом."
378,"«Работа со сложными стопами»

‼️ПРОДАЖИ ОТКРЫТЫ‼️
до 31 января 

В курсе я собрала варианты обработки разными комбинациями фрез и инструментов и включила блок про подбор домашнего ухода по таким проблемам, как:
▪️гиперкератозы 
▪️трещины
▪️мозоли 
▪️псориаз 
▪️диабет 
▪️атопический дерматит 
▪️экзема
▪️кератодермия
▪️ксероз
▪️ихтиоз

А чтобы темы были раскрыты со всех сторон, я пригласила практикующих врачей: дерматолога, ортопеда и эндокринолога, чтобы они записали лекции для вас. О том, что важно и нужно знать работающему мастеру.

Случаи, которые я разбираю в новом курсе, мастера встречают практически каждый день. Вспомните своих клиентов: трещины, мозоли, гиперкератоз. Да и псориаз, экзема, дерматит, кератодермия стали встречаться все чаще. Со всем этим можно и  нужно уметь работать, главное делать это правильно. Ведь в некоторых ситуациях недостаточно просто обработать, знание причины и понимание процессов того или иного состояния, позволить улучшить качество жизни клиента.

Ссылка на регистрацию: 
[https://lovepodology.ru/stopa](https://lovepodology.ru/stopa)"
377,"С Новым годом, дорогие!!!

Немного организационной информации.
Техническая поддержка школы работает с 4 января 2023 года. В этот день все ваши вопросы будут разобраны в порядке очереди.

✅Если вы оплатили курс, а на почту не пришел чек об оплате и письмо со ссылкой для входа, значит вы неверно указали свою почту при регистрации.
Вашим вопросом смогут заняться в тех поддержке 4 января в порядке очереди. 

✅Если вы оплатили курс и вам пришел чек об оплате, а письмо со ссылкой на вход не пришло. То значит вы невнимательно смотрите))) письмо приходит в течение 5-30 минут после оплаты и может попасть в папки входящие/спам/промоакции.
Если чек до вас дошел, то и письмо тоже дойдёт или уже дошло. Это работает автоматически!

Всех с праздниками и хорошего отдыха. Давайте будем чуть терпеливее друг к другу. 🎄"
376,"А еще завтра повышение цены на библиотеку курсов. 

Стоимость подписки сегодня до полуночи:
▪️на 1 месяц - 1199₽ 
▪️на 3 месяца - 2499₽
▪️на 6 месяцев - 3999₽

Регистрация по ссылке: [https://lovepodology.ru/biblioteka](https://lovepodology.ru/biblioteka)"
375,"Ну что? Вы уже подвели итоги 2022? А если не подвели, то наверняка почитали в соц сетях успехи 2022 😁

Этот год показал какими хрупкими могут быть казалось бы нерушимые вещи. И как быстро могут смениться приоритеты.
Желаю вам всегда во всех ваших мыслях, действиях и желаниях находить себя и отталкиваться от своих истинных потребностей. И даже, если порой эти мечты кажутся неосуществимыми, а все или многое из задуманного не осуществилось не расстраивайтесь и не сдавайтесь. 
Самое ценное - это близкие люди рядом. ❤️

С наступающим Новым годом 🎄🎄🎄"
374,"Как вы там? Живы? 🙈

Не уверена, что еще кто-то читает телеграмм в эти дни, но рискну. 

Думаю сделать на март-апрель набор на базовый курс педикюра с выдачей свидетельства гос. образца.

Дистант + 4 или 5 дней очного обучения. Группа не больше 4-х человек. 
Курс не будет стоить дёшево))) Рассрочку сделаем обязательно на курс. 

Как думаете надо?"
373,"Я курс по онихолизису не веду уже года 4. Но вся информация сохранена и записана для вас в библиотеке курсов. И по ожогам, и по травмам. Там много информации.

Регистрацию мы открыли. До 1 января по старым ценам. 

[https://lovepodology.ru/biblioteka](https://lovepodology.ru/biblioteka)

С 1 января повышение цены продления!!! 

Если у вас уже оформлена подписка вы можете продлить сейчас по старой цене, доступы суммируются."
372,"Давайте разберём простой пример. При наличии деформации стопы или некорректно подобранной обуви, и часто одно и другое идёт в совокупности, возникает систематическая нагрузка и рычаг давления на определенные области ногтевой пластины ❌
Результатом этого давления, как вы уже догадались, является отслоение части ногтевой пластины.
⠀
На фото ☝🏻 как раз пример деформации и давления:
✔️на втором пальце кожная мозоль, которая давит на латеральный угол ногтя большого пальца;
✔️ второй палец находит на большой при ходьбе;
✔️второй палец длиннее большого. При неправильно подобранной обуви он деформируется в условиях нагрузки
⠀
Если произвести обработку, но не устранить причину, то будет ли положительная динамика?
Ответ отрицательный.
⠀
Это может привести к:
▪️деформации мягких тканей и ногтевой пластины,
▪️болевому синдрому,
▪️врастанию ногтевой пластины,
▪️замещению тканей ногтевого ложа с полной утратой функции.
⠀
Как определить, когда не нужно обрабатывать, а когда это необходимо - вот это основной вопрос, на который необходимо ответить.
Главное помнить, что онихолизис не является инфекционным заболеванием, это ониходистрофия, но она на 100% накладывает ограничения по покрытию во многих случаях и требует внимания мастера и клиента."
371,"Тема онихолизиса до сих пор остаётся актуальной. Хотя мне иногда кажется, что все разобрано на молекулы, но вопросы появляются до сих пор.

Есть онихолизис, который лучше не трогать и не зачищать?
А знаете, как понять, когда перед вами этот случай?"
370,"**РАСПИСАНИЕ ОЧНЫХ КУРСОВ ФЕВРАЛЬ **

📍САНКТ-ПЕТЕРБУРГ 

🧩 **6 февраля **
«Сложная ортониксия. Скоба 3ТО»
16000 рублей 

🧩 **8 февраля **
Ортониксия. Первая ступень. Титановая нить
15000 рублей 

По окончанию курсов выдаётся документ установленного образца.

Все расходные материалы и инструменты предоставляются на время обучения. 

**❗️ЗАПИСЬ НА КУРСЫ:**
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)"
369,"**РАСПИСАНИЕ ОНЛАЙН КУРСОВ **

🧩 **с 15 декабря** **по 31 января 2023**
Продажи подписки на «Библиотеку курсов» Карины Шурыгиной. 

Более 100 уроков по педикюру и подологии. Все востребованные темы. 

Стоимость подписки:
▪️на 1 месяц - 1199₽ 
▪️на 3 месяца - 2499₽
▪️на 6 месяцев - 3999₽

С 1 января повышение тарифов!!!

Регистрация по ссылке: [https://lovepodology.ru/biblioteka](https://lovepodology.ru/biblioteka)

Что в подписке?
- Грибковые поражения кожи и ногтей
- Онихолизис
- Протезирование ногтевой пластины
- Вросший ноготь
- Smart-техника обработки стопы
- Препаратный педикюр KART
- Восстановление ногтя после травмы
- конференция по подологии

🧩 **С 4 января по 31 января** набор на поток 
онлайн-курс  «Сложные стопы»
25000 рублей 

▪️Курс разработан совместно с практикующими врачами: дерматологом, эндокринологом, ортопедом для практикующих специалистов аппаратного педикюра и подологов.

▪️После курса вы будете четко понимать особенности обработки в кабинете, научитесь выполнять разгрузку и давать правильные рекомендации по домашнему уходу для достижения лучшей динамики.

Подробная программа и запись:
[https://lovepodology.ru/stopa](https://lovepodology.ru/stopa)"
368,
367,"Не знаю как вы, а мы уже поставили елку. В связи с этим я подумала, что каждый год делаю новогоднюю распродажу курсов. А в этом году такого предложения нет. Библиотеку мы закрыли, но ежедневно сыпятся сообщения с вопросами о возможности купить.

Может открыть библиотеку под Новый год? 

Без дипломов, там только сертификаты и информация))) 

Опрос сделаю под следующим постом. А вы пока расскажите как запись у вас к новому году? Забито уже все?"
366,
365,
364,
363,"Ну, а пока моя гордость. Очередная динамика из чата по бородавкам. 

Работа @arinazevalkina. 
Умничка одним словом. Четко, чисто и безопасно. Все, как я люблю. 

С подногтевыми бородавками всегда работа более тонкая и сложная. Результат 🔥"
362,"Через 2 дня запуск, я не вылезаю из-за ноутбука. Заканчиваю собирать модули, прописываю задания. 
Обсуждаем с куратором как сделать нашу с вами работу более плодотворной.

Легко не будет - это точно. Курс очень объёмный и насыщенный. Так что приготовьтесь работать 3 месяца надо своей техникой по полной 😅

Обещаю вернуться к публикациям после запуска. 
Там вопросики были в чате, отвечу потом здесь и разберу некоторые.❤️"
361,"Ссылку на оплату забыла.

[https://lovepodology.ru/pedicure_5.0](https://lovepodology.ru/pedicure_5.0)

Регистрация до 28 ноября."
360,"Доброе утро. Что скажете о покрытие лаком? 

Да и вообще о покрытии))) 

Самый просто способ прокачать покрытие (после чистоты педикюра конечно).

Просто научится покрывать ногти лаком. Да! Простым лаком в 3-4 движения. 
⛔️без тонкой кисти
⛔️без прорисовок

✅однородно, без проплешин на каждом слое 
✅тонко, чтобы лак высох и не отпечатался в обуви на колготках 😅

И тогда гарантирую, что все проблемы с покрытием гель-лаком закончатся. Даже на самых сложных оттенках. Появится скорость и чёткость линий. 

И не говорите мне, что лак не держится на ногах. Это не правда. Отлично стоит до следующего педикюра, если все покрыто тонко и равномерно. 

Напоминаю, что до старта моего курса по педикюру «Аппаратный педикюр от А до Я» осталось 10 дней.
Не упустите свой шанс улучшить качество своей работы во всех аспектах. В покрытии в том числе)

Как у вас дела с покрытием лак? Делаете или категорически нет?"
359,
358,"Немножко с опозданием отвечаю на вопрос.

Почему нельзя полировать обезвоженную кожу? 

Никакой интриги, друзья. Просто в этом вообще нет смысла. Ксероз не уйдёт после полировки - это раз.
А чешуйки запаены тоже не будут - это два.

Обезвоживание - процесс, который идёт внутри кожи. Потеря влаги не остановится после полировки. Более того вам просто не хватит этой влаги в коже, чтобы полировка держалась на коже и чешуйки не вставали дыбом через 3-5 дней. Поэтому и вид у таких стоп через неделю будто педикюра и не было. 

Механическая обработка не способна бороться с обезвоживанием, а вот препараты - да. Более того будет только усугублять этот процесс. 
⠀
Начинаем работать с диагностики стопы.
▪️определяем тип кожи 
▪️ищем причину потери влаги 
▪️выполняем щадящую обработку 
▪️подбираем домашний уход 
▪️получаем результат как в публикации чуть выше этой 
 
И только тогда будет результат!"
