message_id,message_text
911,"**Влияние никотиновой кислоты на организм**

При дефиците ниацина (витамин B3) кожа становится сухой и чувствительной, быстро покрывается морщинами, шелушится, на ней легко появляются раздражения, которые могут перейти в дерматит.

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
910,"**Секрет красоты и молодости!**

__Сохраняй!__

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
909,"**Избавляемся от межбровной морщинки!**

__Сохраняй легкое упражнение!

__

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
908,"**Правила применения пилинга для головы**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
907,
906,
905,
904,
903,"**Выбери свой любимый лук!**

1 - ❤️
2 - 💋
3 - 💘
4 - 😭
5 - 💔

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
902,
901,"**Идеальный ПП обед без вреда для фигуры!! 🌲🥺**

💛__Ц/з тост с авокадо 
💛Ц/з тост с творожным сыром и сс рыбой 
💛Скрэмбл из двух яиц 
💛Огурцы __

**Приятного аппетита, дорогая!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
900,
899,"**Утренний чек-лист для тебя:**
✅ __сделай красивую прическу__
✅ __порадуй себя вкусным завтраком__
✅ __отпусти того самого ненужного человека из своей жизни__
✅ __перебери косметику и выброси ненужную__

**Продуктивного и прекрасного дня тебе!! 💗**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
898,
897,"**Легкий ужин без вреда для фигуры** 

💛__скрэмбл из двух яиц 
💛авокадо 1/2 
💛руккола
💛сыр 
💛брокколи 
💛черри
💛окорок 
💛смесь семян__

**Приятного аппетита!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
896,
895,
894,
893,"**5 идей макияжа для глаз!**

Что тебе больше нравится:
__нюдовый макияж__
__яркий макияж__

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
892,
891,"**Утренняя зарядка для энергии**

➡️ Начни это утро со стакана воды легкой зарядки:
🐚бег на месте 20 секунд 
🐚приседания 20 раз 
🐚упражнение кошечка 15 раз 
🐚планка 30 секунд 
🐚бабочка 1 минута

**Прекрасного дня!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
890,
889,"**Советы по снижению веса**

💛 соблюдайте здоровый дефицит калорий 
💛 добавьте в рацион больше овощей и фруктов 
💛 не убирайте полностью сладости и любимые продукты, любое ограничение = срыв 
💛 регулярно занимайтесь спортом 
💛 поддерживайте водный баланс 

**Если наберете  90 реакций выложу готовое меню с посчитанным кбжу!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
888,
887,"**Начни свой путь в макияже!**
Вот подборка лучшей косметики и советы по нанесению.

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
886,
885,"**Идеальный завтрак для вас:**

💗__банан 1 шт
💕голубика горсть
💗малина горсть 
💕мюсли/гранола горсть
💗арахисовая паста ст л 
💕йогурт 3-4 ст л __

**Хорошего дня!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
884,
883,"**Здоровый ужин для поддержания формы!**

- запеченное куриное филе 
- листья айсберг 
- помидор 
- отварные яйца 
- сухарики 
- греческий йогурт + специи

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
882,
881,
880,"**Отличный наряд для учебы и набор косметики**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
879,
878,"**Эффективная тренировка для ягодиц:**

🌷 ягодичный мостик 20х3 
🌷 планка 20х3 
🌷 отвод ноги в сторону на четвереньках 25х3 с каждой ноги 
🌷 приседания 15х3 
🌷 лежа на животе поднимаем ноги 15х2 

#теломечты

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
877,
876,"**Доброе утро, милая!!**💖 🌟

Идеальный завтрак для тебя: 
💗__банан 1 шт
💕голубика горсть
💗малина горсть 
💕мюсли/гранола горсть
💗арахисовая паста ст л 
💕йогурт 3-4 ст л __

**Хорошего дня!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
875,
874,"**Полезный ужин для здоровья!**

запеченное куриное филе 
листья айсберг 
помидор 
отварные яйца 
сухарики 
греческий йогурт + специи

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
873,
872,"**Что предпочитаешь ты? **

__тренировки дома, йога и упор на растяжку - 💋
работа в зале с весами - ❤️__

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
871,
870,"**Positive Self-Love Reminder**

Справка любви к себе: 
ты заслуживаешь отдыхать 
ты можешь носить любую одежду 
ты должна заботиться о себе 
твое тело прекрасно в любом случае 
ты заслуживаешь быть счастливой

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
869,
868,"**Порядок нанесения уходовой косметики**

1️⃣ Очищение кожи
для очищения кожи лучше использовать мягкое очищающее средство, подходящее для вашего типа кожи

2️⃣ Тонизирование кожи
нанесите небольшое количество тоника на ватный диск и протрите им лицо, избегая области вокруг глаз

3️⃣ Сыворотки и эссенции
нанесите небольшое количество сыворотки или эссенции на ладонь и аккуратно распределите их по всему лицу и шеи

🔠 Увлажняющий крем
нанесите небольшое количество крема на пальцы и мягкими движениями нанесите его на кожу лица и шеи

#полезныесоветы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
867,
866,"**Как прошел твой день?**
__отлично - 💋
нормально - ❤️
не очень - 💔
плохо - 😭__

**Что думаешь насчет вечерней растяжки? **
⚪️__упражнение бабочка 1 минута 
⚪️наклоняемся в этом положении 30 секунд 
🔴кошечка 20 раз 
⚪️собака мордой вниз 20 секунд 
⚪️складочка сидя 
🔴складочка стоя __

Спокойной ночи, дорогая!! 💗

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
865,"**Подъем и аффирмации утром**

🪼Я каждый день становлюсь все лучше и сильнее
🪼Ценю и уважаю себя, заслуживаю любви и уважения 
🪼Я доверяю своим способностям и верю в свои силы
🪼Принимаю свои слабости 
🪼Я имею право на счастье и достойную жизнь

**Милые, где проведете остаток лета? **
**❤️ **– дома**
💘 **– в другом месте

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
864,"**Популярный контуринг и техника наложения 🔥**

Он идеальный ❤️

Красотка, слышала о нем?⬇️
❤️ – да
💋 – неет

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
863,"**Красотки, определяем свой тип кожи **❤️

Умойтесь и подойдите к зеркалу, не нанося никаких уходовые средств. Рассмотрите свою кожу.

 ✅Если Вы - обладательница **нормального типа** кожи - Ваша кожа матовая, однотонная, упругая и не блестит

✅Обладательницы **жирного типа** кожи, видят в зеркале кожу с широкими порами, которые могут быть загрязнены. Также на коже можно увидеть угри, черные точки и жирный блеск

 ✅**Сухой тип** кожи обладает матовым и нежным эпидермисом, без угрей и акне. На коже можно увидеть сосудистые сеточки и звездочки, а также небольшие шелушения

**✅Комбинированный тип **кожи отличается блестящей областью Т-зоны, т.е лоб, нос и подбородок активно жирнятся. При этом щеки и виски имеют нормальную пверхность или склонны к сухости
**
Милая, какой у тебя тип кожи?**👇**
****💅 **– сухой
🔥 – комби
💘 – жирный
❤️ – нормальный

[Makeup'нутая](https://t.me/+yf_s7IEuRxBjZDEy)💕"
862,🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)
861,
860,"**Лучшие увлажняющие средства для лица**

⚪️**Май Роуз оф Болгария крем для лица дневн.увлажн.
**
⚪️**Ля рош позе Гидрафаз НА крем легкий 
**
🔴**Виши Минерал 89 крем интенс увлажняющий насыщенный для сухой кожи 
**
⚪️**Биодерма Гидрабио Перфектор крем для лица SPF30
**
⚪️**Авен Гидранс UV Лежер эмульсия** **для лица SPF30 
**
🔴**Авен Гидранс Аква-гель **

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
859,
858,"**Топ 5 бьюти советов для кожи:**
1️⃣употребляйте достаточное количество полезных жиров 
2️⃣обязательно смывайте макияж перед сном 
3️⃣не трогайте лицо грязными руками 
🔠используйте только натуральные маски для лица, которые не забивают поры 
5️⃣не мойте лицо водой, тк она сильно сушит кожу 

#полезныесоветы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
857,
856,"**5 советов для поддержания идеального тела:**

кушайте больше цельных продуктов и придерживайтесь питанию 80% на 20%
занимайтесь спортом 2-3 раза в неделю 
время от времени пользуйтесь валиком для массажа 
поддерживайте водный баланс 
обязательно следите за режимом и спите достаточное количество времени 

#полезныесоветы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
855,
854,"**Отличные средства для волос:**
⭐️Увлажняющий шампунь «Липобейз»
⭐️Herbal Essences «Белый грейпфрут и мята»
⭐️Tresemme Repair & Protect
⭐️Synergetic
⭐️Ecolatier 

#полезныештучки

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
853,
852,"**Идеальный ужин для поддержания фигуры:**
💛__тост с творожным сыром, авокадо и красной рыбой 
💛тост с творожным сыром, авокадо и рукколой (по желанию можно добавить яйцо пашот)
💛чай с ромашкой для успокоения__

Какой ваш любимый ужин?

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
851,
850,"**Заботься о своем здоровье!**

Пьешь ли ты какие-то витамины/бады? Как часто сдаешь анализы?

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
849,
848,"**САХАР - ЗЛО ИЛИ НЕТ?**

Если открыть статьи в интернете, то можно увидеть информацию про вред сахара. На него вешают кучу ярлыков и приписывают все болезни, что на самом деле? 
Безусловно, его избыток может привести к кожным высыпаниям, лишнему весу и дряблой, но все ли так страшно? 
Достаточно лишь знать меру и не употреблять его слишком много, при этом отказываться полностью не нужно, он не такой страшный, как кажется) 

#полезнаяинфа

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
847,"**Милая, вот правила, которым пора перестать следовать, потому что они являются мифами**

**Не есть после 18:00. **Есть нужно не по времени, а по аппетиту. Есть после 18:00 можно и нужно. Вопрос лишь в том, что именно. Необходимо руководствоваться принципами правильного питания

**Есть часто малыми порциями**. Это — верный способ набрать вес. При каждом приеме пищи в кровь выделяется гормон инсулин. У инсулина есть одна особенность — повышение его уровня в крови вызывает чувство голода. Итог – набор веса 

Милая, ❤️ – если я не зря ищу для тебя полезную информацию"
846,"**🪼Милая, вот правила, которым пора перестать следовать, потому что они являются мифами**🪼

**🪼Не есть после 18:00. **Есть нужно не по времени, а по аппетиту. Есть после 18:00 можно и нужно. Вопрос лишь в том, что именно. Необходимо руководствоваться принципами правильного питания

**🪼Есть часто малыми порциями**. Это — верный способ набрать вес. При каждом приеме пищи в кровь выделяется гормон инсулин. У инсулина есть одна особенность — повышение его уровня в крови вызывает чувство голода. Итог – набор веса 

Милая, ❤️ – если я не зря ищу для тебя полезную информацию

[Makeup'нутая](https://t.me/+yf_s7IEuRxBjZDEy)💕"
845,🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)
844,
843,"**Верь в себя и достигай!**

Перестань все откладывать на потом и завидовать другим девочкам, ты можешь взять себя в руки и добиться всего, о чем мечтаешь. Я верю в тебя, дорогая, ты справишься, все зависит только от тебя

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
842,
841,
840,"**Лучшие увлажняющие маски для лица**

⚪️White Truffle Nourishing Treatment Mask, d’Alba
⚪️Pressed Serum Mask Velvet Yam + Hyaluronic Acid, Blithe
⚪️Slick Elixir, Darling*
⚪️Power Cure C Treatment Anti-Aging Masks, L.Raphael
⚪️VVS Enhancer Mask, Troiareuke
⚪️My Orchard Squeeze Mask Acai Berry, Frudia  

#бьютиштучки

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
839,
838,"**Здоровые ужинные варианты**

🍣🎀Что съесть на ужин без вреда для фигуры??

💛питательный и сбалансированный салат 
💛тосты на цз хлебе 
💛омлет с овощами и мясом 
💛творожный боул 
💛шаурма без жирного соуса 
💛запеченные овощи + мясо/рыба 
💛паста с креветками из твердых сортов 
💛кабачковые/тыквенные вафли

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
837,
836,"**Утренний ритуал для идеальной девушки**

Твой чек-лист на сегодня, чтобы быть той самой девушкой мечты: 
✅__обязательно заправь кровать и наведи порядок в комнате 
✅прими душ и воспользуйся любимыми духами 
✅выйди на прогулку минимум на 15-20 минут 
✅проветри комнату в которой будешь спать 
✅не забывай про водный баланс в течении дня 
✅не забудь про вечерний уход перед сном __

**Хорошего дня!!**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
835,
834,"**Не забудьте взять с собой!**

❤️ СПФ!!! 
❤️ полотенце для пляжа
❤️ полотенце для того, чтобы вытираться 
❤️ бутылка с водой чтобы можно было обмыть ноги/руки 
❤️ крабик для волос 
❤️ пластыри 
❤️ влажные/сухие салфетки 
❤️ кепка/панамка 
❤️ сухая одежда
❤️ пакет для мокрой одежды 
❤️ воду/лимонад 
❤️ перекус 
❤️ расческа для волос 

#полезныесоветы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
833,
832,"**Выбери свой тип девушки**

1 - 💘
2 - 💋

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
831,
830,"**Секреты здоровых волос: **
- употребляйте полезные жиры 
- используйте качественный шампунь и хорошо промывайте волосы 
- используйте маску или масло после мытья 
- бережно расчесывайте волосы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
829,
828,"🌟**Польза лимонной воды**🌟

__Лимонная вода способна улучшить пищеварение и ускорить обмен веществ, вывести лишнюю жидкость из организма, также обладает ярко выраженным тонизирующим эффектом
Пить лучше натощак, перед каждым приемом пищи, после еды и так далее. Лимонную воду пьют как горячей, так и холодной, а также в виде льда добавляют в чай __

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
827,
826,"**Как часто менять постельное белье?**
👉 Самое оптимальное количество, это раз в неделю. В жаркое время года, когда тело больше потеет, раз в пять дней
Так же, советую использовать натуральные ткани (хлопок, лен, муслин), он не только приятен к телу, так еще и не ограничивает доступ к воздуху, что способствует качественному сну 

А как часто ты меняешь постельное белье? 
2 раза в неделю - 💘
раз в неделю -💋
раз в две недели -😁
раз в три недели -😭

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
825,
824,"__Отличные способы провести время!__

1 - 💘
2 - 💋

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
823,
822,"**Уход за волосами**

1️⃣используйте качественные расчески, которые не будут травмировать ваши волосы 
2️⃣промывайте волосы шампунем два раза, лучше использовать прохладную воду 
3️⃣наносите кондиционер или масло для волос после мытья
🔠обязательно сушите волосы феном, чтобы они выглядели лучше 
5️⃣лучше использовать крабики вместо резинок, они не оставляют заломов и не травмируют волосы 
6️⃣не делайте тугие прически слишком часто
7️⃣если ходите с распущеными волосами, старайтесь расчесываться хотя бы три-четыре раза в день 
8️⃣лучше ограничить использование плойки/утюжков и прочих травмирующих вещей 
9️⃣не нужно трогать волосы грязными руками

#полезныесоветы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
821,
820,"**Пост, который надо переслать своему любимому мужчине с намеком о том, что вы давненько не получали цветочков))**

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
819,"**Только для вас 
**
Хотите, чтобы ваш #аромат слышали только вы и партнер? Используйте классические духи без спрея. Они всегда звучат на коже более чувственно и дискретно. Такой аромат не потревожит окружающих, например, в театре.

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
818,"Наносите #крем, маску и другие средства для лица по массажным линиям. Будет двойной #эффект: #уход + #массаж.

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
817,"**Как избавиться от дряблой кожи**

Как избавиться от дряблой кожи на руках после резкого похудения? Достаточно обратиться за помощью к врачу-косметологу, который предложит решить проблему несколькими способами:

#Лазернаяшлифовка. Процедура направлена на стимуляцию выработки коллагена и эластина. Уже после первой процедуры заметен эффект лифтинга кожи рук.

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
816,
815,
814,
813,
812,
811,"#**Подборка**** косметики на любой случай**

Сохрани, чтобы не потерять

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
810,
809,"**Ежедневная рутина перед сном:**
прими душ/горячую ванну, чтобы расслабиться после тяжелого дня 
смой макияж 
не забудь про уход за кожей и легкий массаж 
завари успокаивающий чай 
проветри комнату 
увлажни руки кремом, а губы бальзамом 
обязательно похвали себя за проделанную сегодня работу
__спокойной ночи, дорогая__🤩

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
808,
807,"**Выбери свой тип в ♥️**

💘 - первый 
❤️ - второй

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
806,"**Повязка для укладки волос**

Делать укладку нужно на слегка смоченные спреем волосы

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
805,
804,"**Сохранение чистоты волос: необычные советы**

💜 Меньше трогать волосы грузными руками
💜 Как можно чаще мыть расческу 
💜 После мытья лучше не оставлять волосы в полотенце надолго и как можно скорее начать их сушить
💜 Чаще менять наволочку
💜 Не наносить бальзамы/маски и т.д. на корни волос

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
803,
802,
801,
800,
799,
798,"**Лучшая косметика для всех случаев💄**

Сохраните, чтобы не потерять 💌

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
797,
796,"**Как достичь чистой ****#кожи**

⚪️не трогай кожу в течение дня
⚪️используй #SPF 30+
⚪️пропей курс Коллагена
⚪️#витаминС после еды
⚪️#омега-3 во время еды
⚪️пей 1,5 литра чистой воды
⚪️ешь больше фруктов, ягод и зелени

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
795,
794,
793,
792,
791,
790,
789,
788,
787,
786,"**10 советов по улучшению кожи лица **

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
785,"**Подсушите и зафиксируйте помаду** 

Чтобы #помада держалась на губах дольше, наносите на каждый слой средства тонкий слой прозрачной пудры, предварительно убрав излишки помады бумажной салфеткой. Пудра подсушит помаду и сделает ее более стойкой, а также не позволит скатывается в течение дня.

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
784,
783,"**7 Правил Идеального Тела**

◾️Кормить себя цельными продуктами
◾️Заниматься #спортом
◾️Заботиться о себе: маски/ массажи/масла
◾️Любить себя и своё тело
◾️Чаще и больше гулять на свежем воздухе
◾️Пить достаточное количество воды
◾️Соблюдать #режимсна

🔔 [ПОДПИСАТЬСЯ](https://t.me/beauty_uma) | [ЧАТ КОСМЕТОЛОГИ](https://t.me/kosmetologiChat)[ ](https://t.me/toppovar)| [UMA](https://umatg.ru/vse-chati/)"
782,
